Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
High,308930,Microsoft Windows Journal文件处理远程代码执行漏洞,Microsoft,CVE-2015-1675,CNNVD-201505-120,MS15-045,2019-04-28,2022-11-17,
High,363110,Dell SonicWALL通用管理套件ImagePreviewServlet SQL注入漏洞,NA,NA,NA,NA,2019-04-28,2022-11-17,
High,355300,Adobe Flash FileReferenceList.browse类型混淆漏洞,Adobe,CVE-2015-3120,CNNVD-201507-271,APSB15-06,2019-04-28,2022-11-17,
High,351680,Joomla! CMS 策略绕过和权限提升漏洞,Joomla,"CVE-2016-8869,CVE-2016-8870","CNNVD-201610-740,CNNVD-201610-739",NA,2019-04-28,2022-11-17,
High,351100,Adobe Flash Player TextField ReplaceText释放后重用漏洞,NA,CVE-2015-8424,CNNVD-201512-254,APSB15-32,2019-04-28,2022-11-17,
High,577350,Apache Kylin REST API DiagnosisService 命令注入漏洞,Apache,CVE-2020-13925,CNNVD-202007-771,NA,2020-09-04,2022-11-17,
High,586810,Apache SkyWalking SQL注入漏洞,Apache,CVE-2020-13921,CNNVD-202008-152,NA,2020-08-28,2022-11-17,
High,586320,通达 OA SQL注入漏洞,NA,NA,NA,NA,2020-08-28,2022-11-17,
High,586811,Apache SkyWalking SQL注入漏洞,Apache,CVE-2020-13921,CNNVD-202008-152,NA,2020-08-28,2022-11-17,
High,556460,Adobe Acrobat and Reader CVE-2020-3745 释放后重利用漏洞,NA,CVE-2020-3745,CNNVD-202002-629,NA,2020-07-24,2022-11-17,
High,563230,Tenda无线路由器远程命令执行,NA,NA,NA,NA,2020-06-04,2022-11-17,
High,503100,Adobe Acrobat Reader CVE-2019-7807释放后重用漏洞,NA,CVE-2019-7807,CNNVD-201905-562,APSB19-18,2019-12-20,2022-11-17,
High,520900,Adobe Acrobat and Reader CVE-2019-8006 不可信指针引用漏洞,Adobe,CVE-2019-8006,CNNVD-201908-729,NA,2019-12-20,2022-11-17,
High,529880,Microsoft Windows Jet Database CVE-2019-1358远程代码执行漏洞,Microsoft,CVE-2019-1358,CNNVD-201910-435,NA,2019-11-30,2022-11-17,
High,519720,MS Chakra Scripting Engine CVE-2019-1196 远程代码执行漏洞,NA,CVE-2019-1196,CNNVD-201908-974,NA,2019-09-12,2022-11-17,
High,9530,Microsoft DXImageTransform.Microsoft.Light ActiveX控件漏洞,Microsoft,CVE-2006-2383,CNNVD-200606-271,NA,2017-08-01,2022-11-17,
High,7200,Microsoft Internet Explorer Pdwizard.ocx控件内存损坏漏洞,Microsoft,CVE-2007-3041,CNNVD-200708-205,MS07-045,2017-08-01,2022-11-17,
High,519720,MS Chakra Scripting Engine CVE-2019-1196 远程代码执行漏洞,NA,CVE-2019-1196,CNNVD-201908-974,NA,2019-09-12,2022-11-17,
High,2001331,SQL 注入攻击: MySQL ELT 函数,NA,NA,NA,NA,2019-08-02,2022-11-17,
High,255511,Symantec Workspace Streaming XML-RPC任意文件上传漏洞,Symantec,CVE-2014-1649,CNNVD-201405-291,NA,2019-04-28,2022-11-17,
High,427310,Adobe Flash Player内存损坏漏洞(CVE-2018-4935),NA,CVE-2018-4935,CNNVD-201804-809,APSB18-08,2019-07-04,2022-11-17,
High,1102,BrightStor ARCserve Backup Discovery服务远程缓冲区溢出漏洞,"Ca,Broadcom",CVE-2006-5143,CNNVD-200610-099,NA,2017-08-01,2022-11-17,
High,13660,Oracle Web缓存未知客户端请求处理漏洞,Oracle,CVE-2004-0385,CNNVD-200406-035,NA,2017-08-01,2022-11-17,
High,23040,SHOUTcast文件名格式字符串漏洞,Nullsoft,CVE-2004-1373,CNNVD-200412-096,NA,2017-08-01,2022-11-17,
High,77740,Belkin Bulldog Web服务HTTP请求缓存溢出漏洞,NA,NA,NA,NA,2017-08-01,2022-11-17,
High,82430,Exploit-kit: Nailed Exploit Kit登录页面第二阶段,NA,NA,NA,NA,2017-08-01,2022-11-17,
High,383380,Adobe Acrobat和Reader释放后重用漏洞,NA,CVE-2017-11224,CNNVD-201708-509,APSB17-24,2017-08-16,2022-11-17,
High,343810,GraphicsMagick以及ImageMagick mvg文件命令执行漏洞,"Graphicsmagick,Suse",CVE-2016-5118,CNNVD-201605-686,NA,2017-08-01,2022-11-17,
High,325690,Adobe Acrobat and Reader堆溢出漏洞,NA,CVE-2014-8457,CNNVD-201412-232,APSB14-28,2017-08-01,2022-11-17,
High,451680,JBoss JMX-Console DeploymentFileRepository WAR部署,NA,NA,NA,NA,2018-08-13,2022-11-17,
High,2001059,HTTP Multipart 文件上传 - PHP 脚本,NA,NA,NA,NA,2018-05-03,2022-11-17,
High,338320,Microsoft脚本引擎CVE-2016-0189内存损坏漏洞,NA,CVE-2016-0189,CNNVD-201605-205,NA,2018-04-18,2022-11-17,
High,6220,HP OpenView Network Node Manager ovlaunch HTTP 请求缓冲区溢出漏洞,Hp,CVE-2008-4562,CNNVD-200902-145,NA,2017-06-30,2022-11-17,
High,5870,Microsoft Excel畸形调色板记录内存损坏漏洞,Microsoft,CVE-2007-0031,CNNVD-200701-101,MS07-002,2017-06-30,2022-11-17,
High,40090,Apple QuickTime处理影视文件中颜色表格时堆缓冲区损坏漏洞,NA,CVE-2007-4677,CNNVD-200711-113,306896,2017-06-30,2022-11-17,
High,40890,Sun Java运行时环境PACK200文件解压整数溢出漏洞,Sun,CVE-2008-5352,CNNVD-200812-076,244992,2017-06-30,2022-11-17,
High,44230,SUN MySQL数据库PROCEDURE ANALYSE拒绝服务漏洞,NA,NA,NA,NA,2017-06-30,2022-11-17,
High,68830,Mozilla Firefox浏览器CSS边框宽度内存损坏漏洞,Mozilla,CVE-2006-1739,CNNVD-200604-228,NA,2017-06-30,2022-11-17,
High,75060,Cisco WebEx Recording Format播放器atas32.dll内存损坏漏洞,Cisco,CVE-2012-3939,CNNVD-201210-236,CISCO-SA-20121010-WEBEX,2017-06-30,2022-11-17,
High,364120,3CX Phone System VAD_Deploy.aspx任意文件上传漏洞,NA,NA,NA,NA,2017-06-30,2022-11-17,
High,324500,Microsoft Internet Explorer 内存损坏漏洞,Microsoft,CVE-2015-6075,CNNVD-201511-161,MS15-112,2017-06-30,2022-11-17,
High,329120,IBM Tivoli Storage Manager FastBack服务器1301操作码格式化字符串漏洞,Ibm,CVE-2015-1986,CNNVD-201506-632,NA,2017-06-30,2022-11-17,
High,334480,木马软件：NS_Rat_qx,NA,NA,NA,NA,2017-06-30,2022-11-17,
High,104870,Citrix Access Gateway用户凭据命令注入漏洞,Citrix,CVE-2010-4566,CNNVD-201101-163,NA,2017-06-30,2022-11-17,
High,105010,多个产品 EJBInvokerServlet 代码执行漏洞,"Hp,Redhat","CVE-2012-0874,CVE-2013-4810","CNNVD-201302-089,CNNVD-201309-198",NA,2017-06-30,2022-11-17,
High,104720,HP SiteScope issuesiebelcmd SOAP请求代码执行漏洞,Hp,CVE-2013-4835,CNNVD-201311-022,NA,2017-06-30,2022-11-17,
High,102760,Adobe Flash Player CVE-2011-0622远程内存损坏漏洞,NA,CVE-2011-0622,CNNVD-201105-175,NA,2017-06-30,2022-11-17,
High,233610,Psychostats Awards.Php SQL注入漏洞,Psychostats,CVE-2013-3721,CNNVD-201305-650,NA,2017-06-30,2022-11-17,
High,270550,Microsoft Internet Explorer CTreeDataPos 对象释放后重用漏洞,Microsoft,CVE-2014-0311,CNNVD-201403-224,MS14-012,2017-06-30,2022-11-17,
High,270700,Microsoft Silverlight和.Net框架CLR虚拟方法托管代码执行漏洞,Microsoft,CVE-2010-1898,CNNVD-201008-105,NA,2017-06-30,2022-11-17,
High,668140,Microsoft Windows CVE-2020-1251 权限提升漏洞,Microsoft,CVE-2020-1251,CNNVD-202006-728,NA,2022-11-17,2022-11-17,
High,3370665,矿池域名：wattpool.net,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3373343,CnC WannaCry：ayylmaotjhsstasdfasdfasdfasdfasdfasdfasdf.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370015,矿池域名：vvpool.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,503380,Adobe Flash Player CVE-2019-7837 释放后重用漏洞,Redhat,CVE-2019-7837,CNNVD-201905-424,APSB19-26,2022-11-17,2022-11-17,
High,3370134,矿池域名：suprnova.cc,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370137,矿池域名：uupool.cn,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370883,矿池域名：mwwwm.icu,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370792,矿池域名：fairpool.in,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370136,矿池域名：vvpool.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3373919,勒索软件 Mespinoza：serchtext.xyz,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,661210,aka Atos Magento community module 命令注入漏洞,Quadra-informatique,CVE-2020-13404,CNNVD-202008-180,NA,2022-11-17,2022-11-17,
High,3373582,CnC Phpstudy：360se.net,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,723860,Obsidian hook-get-address CVE-2022-36450 代码执行漏洞,Obsidian,CVE-2022-36450,CNNVD-202207-2322,NA,2022-09-22,2022-11-17,
High,645780,Ruckus Wireless 远程代码执行漏洞,NA,CVE-2019-19836,CNNVD-202001-1014,NA,2021-11-01,2022-11-17,
Medium,649520,Cisco TelePresence Advanced Media Gateway 3610拒绝服务漏洞,Cisco,CVE-2019-15966,CNNVD-201911-200,NA,2021-11-01,2022-11-17,
Medium,586324,通达OA信息泄露漏洞,NA,NA,NA,NA,2021-03-29,2022-11-17,
Medium,422380,Google Chrome V8 JavaScript引擎CVE-2017-5116内存损坏漏洞,NA,CVE-2017-5116,CNNVD-201709-533,NA,2021-07-30,2022-11-17,
Medium,343830,Wordpress Mobile Detector插件远程文件上传漏洞,NA,NA,NA,NA,2021-07-02,2022-11-17,
Medium,24770,DBMS_AQELM 包缓冲区溢出漏洞,Oracle,CVE-2008-2607,CNNVD-200807-264,CPUJUL2008,2017-06-30,2022-11-17,
Medium,19380,Oracle Advanced Replication组件提升用户权限漏洞,Oracle,CVE-2009-1021,CNNVD-200907-209,CPUJUL2009,2017-06-30,2022-11-17,
Medium,75080,Mozilla Firefox跨域信息泄露漏洞,Mozilla,CVE-2012-4192,CNNVD-201210-133,NA,2017-06-30,2022-11-17,
Medium,299500,WordPress Shopping Cart插件banneruploaderscript.php文件上传漏洞,Wpeasycart,CVE-2014-9308,CNNVD-201501-238,NA,2017-06-30,2022-11-17,
Medium,167410,TVMOBili HTTP Request拒绝服务漏洞,Tvmobili,CVE-2012-5451,CNNVD-201212-116,NA,2017-08-01,2022-11-17,
Medium,55800,phpBB Module NoMoKeTos Rules 远程文件包含漏洞,Nomoketos rules,CVE-2007-1106,CNNVD-200702-508,NA,2017-08-01,2022-11-17,
Medium,257410,phpMyID 'openid_error'参数跨站脚本漏洞,Siege,CVE-2014-2890,CNNVD-201404-409,NA,2017-08-01,2022-11-17,
Medium,471910,Teltonika routers CVE-2018-17533跨站脚本漏洞,NA,CVE-2018-17533,CNNVD-201810-711,NA,2019-04-28,2022-11-17,
Medium,472020,LUYA CMS CVE-2018-18259跨站脚本漏洞,Luya,CVE-2018-18259,CNNVD-201810-714,NA,2019-04-28,2022-11-17,
Medium,467050,Zoho ManageEngine OpManager FailOverHelperServlet跨站脚本攻击漏洞,Zohocorp,CVE-2018-12998,CNNVD-201807-036,NA,2019-04-28,2022-11-17,
Medium,481370,Zoho ManageEngine OpManager CVE-2018-19921跨站脚本攻击漏洞,Zohocorp,CVE-2018-19921,CNNVD-201812-265,NA,2019-04-28,2022-11-17,
Medium,439020,Digital Guardian Management Console目录遍历漏洞,Digitalguardian,CVE-2018-10176,CNNVD-201804-1303,NA,2019-04-28,2022-11-17,
Medium,417370,WordPress Web API CVE-2017-1001000安全绕过漏洞,Wordpress,CVE-2017-1001000,CNNVD-201704-186,NA,2019-04-28,2022-11-17,
Medium,420130,Atlassian HipChat 插件远程代码执行漏洞,Atlassian,CVE-2015-5603,CNNVD-201509-392,NA,2019-04-28,2022-11-17,
Medium,313390,pfSense WebGUI 中Zone参数的跨站脚本漏洞,Netgate,CVE-2015-4029,CNNVD-201507-677,NA,2019-04-28,2022-11-17,
Medium,10711,Apache HTTP服务器test-cgi任意文件访问漏洞,Apache,CVE-1999-0070,CNNVD-199604-001,NA,2019-04-28,2022-11-17,
Medium,11570,Adobe RoboHelp服务器SQL注入漏洞,Adobe,CVE-2008-2991,CNNVD-200807-147,NA,2019-04-28,2022-11-17,
Medium,3100038,信息泄露：访问Windows系统文件 - system.ini,NA,NA,NA,NA,2019-11-30,2022-11-17,
Medium,528220,Samsung 智能家庭摄像头命令注入漏洞,NA,NA,NA,NA,2019-10-25,2022-11-17,
Medium,6104504,跨站脚本攻击尝试 - 存在于HTTP Referer中,NA,NA,NA,NA,2019-04-28,2022-11-17,
Medium,6104500,跨站脚本攻击尝试 - 存在于HTTP Referer中,NA,NA,NA,NA,2019-04-28,2022-11-17,
Medium,6104801,跨站脚本攻击尝试 - 存在于HTTP POST请求中,NA,NA,NA,NA,2019-04-28,2022-11-17,
Medium,560780,Schneider Electric IGSS IGSSupdateservice 目录遍历漏洞,Schneider-electric,CVE-2020-7478,CNNVD-202003-1338,NA,2020-07-20,2022-11-17,
Medium,560810,Advantech WebAccess SCADA IOCTL 10001 BwFLApp.exe 任意文件删除,NA,NA,NA,NA,2020-07-20,2022-11-17,
Medium,6151501,跨站脚本攻击 - Flash XSS,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6150102,跨站脚本攻击 - 存在于HTTP Payload中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152804,跨站脚本的尝试 - 存在于HTTP Host中,NA,NA,NA,NA,2021-09-17,2022-11-17,
Medium,6152801,跨站脚本的尝试 - 存在于HTTP Host中,NA,NA,NA,NA,2021-09-17,2022-11-17,
Medium,6150105,跨站脚本攻击 - 存在于HTTP Payload中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,612150,Advantech WebAccess IOCTL 10001 BwPFile栈缓冲区溢出漏洞,Advantech,CVE-2020-16215,CNNVD-202008-266,NA,2021-10-18,2022-11-17,
Medium,649520,Cisco TelePresence Advanced Media Gateway 3610拒绝服务漏洞,Cisco,CVE-2019-15966,CNNVD-201911-200,NA,2021-11-01,2022-11-17,
Medium,636530,Google Chrome CVE-2019-5806整数溢出漏洞,"Fedoraproject,Opensuse",CVE-2019-5806,CNNVD-201904-1119,NA,2021-11-25,2022-11-17,
Medium,687190,SIS SIS-REWE GO 跨站脚本漏洞,Sisinformatik,CVE-2021-31537,CNNVD-202105-670,NA,2021-07-16,2022-11-17,
Medium,586324,通达OA信息泄露漏洞,NA,NA,NA,NA,2021-03-29,2022-11-17,
Medium,715660,Oracle WebLogic CVE-2022-21350远程代码执行漏洞,Oracle,CVE-2022-21350,CNNVD-202201-1439,NA,2022-03-31,2022-11-17,
Medium,712330,Gryphon Tower Router CVE-2021-20137 跨站脚本漏洞,Gryphonconnect,CVE-2021-20137,CNNVD-202112-737,NA,2022-11-17,2022-11-17,
Medium,707500,SAGEMCOM CVE-2020-29138信息泄露漏洞,Sagemcom,CVE-2020-29138,CNNVD-202011-2036,NA,2022-11-17,2022-11-17,
Medium,371530,VIPA Controls WinPLC7 recv栈缓冲区溢出漏洞,NA,CVE-2017-5177,CNNVD-201702-837,NA,2022-11-17,2022-11-17,
Medium,686160,GetSimple CMS CVE-2014-8722信息泄露漏洞,Get-simple,CVE-2014-8722,CNNVD-201703-856,NA,2022-11-17,2022-11-17,
Medium,714300,Trend Micro Worry-Free Business Security CVE-2020-28574目录遍历漏洞,Trendmicro,CVE-2020-28574,CNNVD-202011-1614,NA,2022-11-17,2022-11-17,
Medium,645810,Bitbucket Server CVE-2019-15000参数注入漏洞,Atlassian,CVE-2019-15000,CNNVD-201909-897,NA,2022-11-17,2022-11-17,
Medium,639350,Adobe Acrobat 和 Reader CVE-2020-9697 内存泄露漏洞,Adobe,CVE-2020-9697,CNNVD-202008-417,NA,2022-11-17,2022-11-17,
Medium,614970,HiSilicon Video Encoder CVE-2020-24215 认证绕过漏洞,NA,CVE-2020-24215,CNNVD-202009-957,NA,2022-11-17,2022-11-17,
Medium,655540,DASAN H660RM GPON 路由器拒绝服务漏洞,NA,CVE-2019-9974,CNNVD-201903-1032,NA,2022-11-17,2022-11-17,
Medium,712310,Machform CVE-2021-20104远程代码执行漏洞,Machform,CVE-2021-20104,CNNVD-202106-1925,NA,2022-11-17,2022-11-17,
Medium,602512,ACTi NVR3 Server 3.0.12.42 拒绝服务漏洞,Acti,CVE-2020-15956,CNNVD-202008-126,NA,2022-11-17,2022-11-17,
Medium,713860,Tenda AC11 CVE-2021-32181 缓冲区溢出漏洞,NA,CVE-2021-32181,NA,NA,2022-11-17,2022-11-17,
Medium,706380,Google Chrome CVE-2021-21232 释放后重利用,Google,CVE-2021-21232,CNNVD-202104-1915,NA,2022-11-17,2022-11-17,
High,24450,Microsoft消息队列服务堆溢出漏洞,Microsoft,CVE-2005-0059,CNNVD-200505-470,NA,2017-06-30,2023-12-07,
High,24490,Ipswitch IMail IMAP LOGIN特殊字符缓冲区溢出漏洞,Ipswitch,CVE-2005-1255,CNNVD-200505-1200,NA,2017-06-30,2023-12-07,
High,24630,MySQL MaxDB Webtool GET命令缓冲区溢出漏洞,Mysql,CVE-2005-0684,CNNVD-200504-094,NA,2017-06-30,2023-12-07,
High,53530,Apple Safari Terminal代码执行漏洞,Apple,CVE-2005-1342,CNNVD-200505-910,NA,2017-06-30,2023-12-07,
High,54010,1-2-All Broadcast E-mail /admin/index.php用户名字段SQL注入,Activecampaign,CVE-2005-3679,CNNVD-200511-244,NA,2017-06-30,2023-12-07,
High,54011,1-2-All Broadcast E-mail /admin/index.php用户名字段SQL注入,Activecampaign,CVE-2005-3679,CNNVD-200511-244,NA,2017-06-30,2023-12-07,
High,55470,Firefox Plugin Finder脚本注入漏洞,Mozilla,CVE-2005-0752,CNNVD-200504-073,NA,2017-06-30,2023-12-07,
High,70210,DNS 消息解压缩递归漏洞,"Powerdns,Symantec,Delegate,Niels provos,Cesanta","CVE-2004-0445,CVE-2005-0036...","CNNVD-200407-003,CNNVD-200512-967...",NA,2017-06-30,2023-12-07,
High,71040,Apple Safari 处理FRAME标签拒绝服务漏洞,Apple,CVE-2006-1987,CNNVD-200604-412,NA,2017-06-30,2023-12-07,
High,71350,Barracuda垃圾邮件防火墙目录遍历漏洞,Barracuda networks,CVE-2005-2847,CNNVD-200509-075,NA,2017-06-30,2023-12-07,
High,72190,circeOS SaveWebPortal SITE_Path PHP文件包含漏洞,Savewebportal,CVE-2005-2687,CNNVD-200508-279,NA,2017-06-30,2023-12-07,
High,286140,3CServer 1.1 FTP服务器远程漏洞,3com,CVE-2005-0419,CNNVD-200504-108,NA,2017-06-30,2023-12-07,
High,286200,HP OpenView Radia Management Portal 远程命令执行漏洞,Hp,CVE-2005-1370,CNNVD-200505-863,NA,2017-06-30,2023-12-07,
High,286310,Oracle Database Server 9i/10g (XML)溢出漏洞,Oracle,CVE-2006-0287,CNNVD-200601-218,NA,2017-06-30,2023-12-07,
High,3530,Ipswitch WhatsUp Web界面SQL注入漏洞,Ipswitch,CVE-2005-1250,CNNVD-200506-208,NA,2017-08-01,2023-12-07,
High,5730,Apple Mac OS X Mail.app图片附件代码执行漏洞,"Comvironment,Apple","CVE-2006-0395,CVE-2007-0395...","CNNVD-200608-050,CNNVD-200701-347...",NA,2017-08-01,2023-12-07,
High,6030,Mozilla浏览器Non-ASCII Hostname栈溢出漏洞,Mozilla,CVE-2004-0902,CNNVD-200501-288,NA,2017-08-01,2023-12-07,
High,6080,BakBone NetVault缓冲区溢出漏洞,Bakbone,CVE-2005-1009,CNNVD-200505-437,NA,2017-08-01,2023-12-07,
High,6460,Microsoft Word字体解析缓冲溢出漏洞,Microsoft,CVE-2005-0564,CNNVD-200507-141,NA,2017-08-01,2023-12-07,
High,9300,Microsoft Windows WMF文件处理远程代码执行漏洞,Microsoft,CVE-2005-4560,CNNVD-200512-584,NA,2017-08-01,2023-12-07,
High,12593,Microsoft ASN.1 Library Bitstring缓冲区溢出漏洞,Microsoft,"CVE-2003-0818,CVE-2005-1935","CNNVD-200403-040,CNNVD-200506-113",NA,2017-08-01,2023-12-07,
High,12594,Microsoft ASN.1 Library Bitstring缓冲区溢出漏洞,Microsoft,"CVE-2003-0818,CVE-2005-1935","CNNVD-200403-040,CNNVD-200506-113",NA,2017-08-01,2023-12-07,
High,12595,Microsoft ASN.1 Library Bitstring缓冲区溢出漏洞,Microsoft,"CVE-2003-0818,CVE-2005-1935","CNNVD-200403-040,CNNVD-200506-113",NA,2017-08-01,2023-12-07,
High,15700,Novell SUSE Linux企业服务器远程管理器堆溢出漏洞,Novell,CVE-2005-3655,CNNVD-200512-845,NA,2017-08-01,2023-12-07,
High,15960,TWiki rev参数命令注入漏洞,Twiki,CVE-2005-2877,CNNVD-200509-146,NA,2017-08-01,2023-12-07,
High,19950,微软Windows图形引擎EMF和WMF渲染漏洞,Microsoft,CVE-2005-2123,CNNVD-200511-472,NA,2017-08-01,2023-12-07,
High,105220,vBulletin misc.php 代码执行漏洞,Jelsoft,CVE-2005-0511,CNNVD-200502-077,NA,2017-08-01,2023-12-07,
High,105280,Wordpress cache_lastpostdate PHP 代码执行漏洞,Wordpress,CVE-2005-2612,CNNVD-200508-176,NA,2017-08-01,2023-12-07,
High,199810,Savant Web服务器缓冲区溢出漏洞,Savant,CVE-2005-0338,CNNVD-200505-417,NA,2017-08-01,2023-12-07,
High,234900,Knet Web Server HTTP请求的拒绝服务漏洞,Stormy studios,CVE-2005-0575,CNNVD-200505-130,NA,2017-08-01,2023-12-07,
High,286280,Apple Mac OS X KHTMLParser远程拒绝服务漏洞,Apple,CVE-2005-4504,CNNVD-200512-545,NA,2017-08-01,2023-12-07,
High,9309,Microsoft Windows WMF文件处理远程代码执行漏洞,Microsoft,CVE-2005-4560,CNNVD-200512-584,NA,2019-04-28,2023-12-07,
High,406540,Quest NetVault Backup Multipart Request Part Header 堆栈缓冲区溢出漏洞,Quest,CVE-2018-1161,CNNVD-201802-257,NA,2019-04-28,2023-12-07,
High,504640,Community Link Pro Web Editor CVE-2005-2111 远程命令注入漏洞,Community link pro web editor,CVE-2005-2111,CNNVD-200507-008,NA,2019-07-04,2023-12-07,
High,504820,Belchior Foundry VCard CVE-2005-3332 远程文件包含漏洞,Belchior foundry,CVE-2005-3332,CNNVD-200510-252,NA,2019-07-04,2023-12-07,
High,504830,IceWarp Web Mail CVE-2005-4556 远程文件包含漏洞,"Merak,Deerfield,Icewarp",CVE-2005-4556,CNNVD-200512-586,NA,2019-07-04,2023-12-07,
High,15360,Winamp ID3v2 标签处理时导致缓冲区溢出漏洞,Nullsoft,CVE-2005-2310,CNNVD-200507-233,NA,2019-10-25,2023-12-07,
High,529220,PHP FPM fpm_main.c 远程代码执行漏洞,Php,CVE-2019-11043,CNNVD-201910-1456,NA,2019-11-01,2023-12-07,
High,721621,Cobalt Strike Malleable C2: onedrive_getonly HTTPS,NA,NA,NA,NA,2022-07-15,2023-12-07,
High,54980,Edgewall Software Trac Search模块SQL注入漏洞,Edgewall software,CVE-2005-4065,CNNVD-200512-142,NA,2022-12-23,2023-12-07,
High,733050,SPIP CVE-2023-27372 远程代码执行漏洞,Spip,CVE-2023-27372,CNNVD-202302-2404,NA,2023-06-15,2023-12-07,
High,736310,H3C Magic R200 栈溢出漏洞,H3c,"CVE-2022-34602,CVE-2022-346...","CNNVD-202207-2051,CNNVD-202207-20...",NA,2023-09-01,2023-12-07,
High,741900,VMware Workspace ONE Access CVE-2022-22960 权限提升漏洞,Vmware,CVE-2022-22960,CNNVD-202204-2547,NA,2023-11-10,2023-12-07,
High,742960,TG 全息AI网络运维平台 命令注入漏洞,NA,NA,NA,NA,2023-11-30,2023-12-07,
High,1930,Oracle DBMS_XMLSCHEMA 消息缓冲区溢出漏洞,Oracle,CVE-2006-0272,CNNVD-200601-197,NA,2017-06-30,2023-12-07,
High,2000,7-Zip ARJ 归档文件处理缓冲区溢出漏洞,Igor pavlov,CVE-2005-3051,CNNVD-200509-232,NA,2017-06-30,2023-12-07,
High,5290,Gaim AIM-ICQ 协议处理缓冲区溢出漏洞,Rob flynn,"CVE-2005-2102,CVE-2005-2103","CNNVD-200508-154,CNNVD-200508-120",NA,2017-06-30,2023-12-07,
High,9800,NetBackup Java用户接口格式化字符串漏洞,Symantec veritas,CVE-2005-2715,CNNVD-200510-073,NA,2017-06-30,2023-12-07,
High,12220,PHP文件上传全局变量重写漏洞,Php,CVE-2005-3390,CNNVD-200511-006,NA,2017-06-30,2023-12-07,
High,12510,Microsoft IIS畸形URL拒绝服务漏洞,NA,CVE-2005-4360,CNNVD-200512-423,MS07-041,2017-06-30,2023-12-07,
High,3371865,CnC Stonefly：cyancow.com,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371816,CnC njRAT：ddns.net,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371817,CnC域名：firstohiobank.com,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371815,CnC DUCKTAIL：ductai.xyz,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371812,勒索软件 GandCrab：soprodns.ru,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371257,CnC Bitter：tulipnetworks.net,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371570,CnC域名：3h.wf,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3371495,CnC PcClient：nxxxn.ga,NA,NA,NA,NA,2022-11-16,2023-11-03,
High,3372801,CnC CLAMBLING：correomasivochile.com,NA,NA,NA,NA,2022-11-16,2023-11-03,
